,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
20,HalfAtaxic,Switch,HalfAtaxic01,S1,Washout,21,6,6,-0.9650490500710305,0.786532777728425,-0.9906275244180023,0.003647684799116091,1.3368240510574765,0.09581536957705339,1.678873312593737,-3.3286071485743847,3.0303030303084597
21,HalfAtaxic,Switch,HalfAtaxic01,S2,Baseline,22,0,3,0.45285465741396536,-0.7887859537144024,-1.3631607613805732,-0.0016165126633401888,-0.4149851172861929,-0.5586681943950964,-0.5488463122434695,-0.20276736050194089,6.0606060606078245
22,HalfAtaxic,Switch,HalfAtaxic01,S2,Baseline,23,1,4,0.0045236915048647575,0.22005986685702794,-2.157883986928102,0.003837639786753916,-2.390690042515004,0.3572945642953016,0.900517087994217,1.0868040801039243,9.090909090915375
23,HalfAtaxic,Switch,HalfAtaxic01,S2,Baseline,24,2,5,2.341021913470655,0.22808132749617016,-0.6231043977971082,0.0008447239139598717,0.592010189788482,0.5075296454271694,-0.042323873500635045,-1.535010834689487,3.0303030303057312
24,HalfAtaxic,Switch,HalfAtaxic01,S2,Split,25,0,6,-0.8812644264914695,-1.5568961840286235,-4.665349313569124,-0.12823153698925496,11.646116622770677,6.379888959883161,-8.452832771070064,-15.035978999761106,-33.333333333325754
25,HalfAtaxic,Switch,HalfAtaxic01,S2,Intersplit,26,0,5,4.101562499999972,1.2599328551629227,-2.4525199485531193,-0.007347435257005888,3.703839851148146,1.0070203530667925,0.7435923874980546,-1.9384394315608802,4.545454545461325
26,HalfAtaxic,Switch,HalfAtaxic01,S2,Split,27,1,7,-0.007721872040690414,-1.717455700190385,-2.2133934218848803,-0.12735226576022823,10.269581187855067,7.032806704742768,-8.248091418333672,-14.110223799665768,-33.33333333332848
27,HalfAtaxic,Switch,HalfAtaxic01,S2,Intersplit,28,1,6,5.128663958925188,1.1111885610252727,-1.2729585505088088,-0.00810142636276373,4.3118563565340935,2.249550096916437,0.6990548336144684,-1.364032792599133,3.030303030311188
28,HalfAtaxic,Switch,HalfAtaxic01,S2,Split,29,2,8,-0.5628874807647009,-0.09674785113096362,-4.275037936145107,-0.1297824795306657,12.698695635554742,7.286545018154371,-6.265468790073555,-15.306890872291135,-40.909090909084625
29,HalfAtaxic,Switch,HalfAtaxic01,S2,Intersplit,30,2,7,1.8794050120343684,0.5377297449593215,-3.977113572701805,-0.0036267566443092814,-0.25850546480430125,0.24326979511911873,0.6187727957060645,-0.7451875677795741,3.03030303030755
30,HalfAtaxic,Switch,HalfAtaxic01,S2,Split,31,3,9,0.6284617414377891,0.3189661687471954,-3.1730957357288583,-0.1318516055438132,12.974949075718087,7.658037722608114,-6.4644056903429,-13.744443820552526,-30.30303030302457
31,HalfAtaxic,Switch,HalfAtaxic01,S2,Intersplit,32,3,8,4.853674378057903,1.137188227489709,-4.49928539077891,-0.006367854978912971,3.0624389648437216,1.8837630146681619,0.3289617673315348,-0.9044369652074806,6.060606060612372
32,HalfAtaxic,Switch,HalfAtaxic01,S2,Split,33,4,10,-1.6024502840909634,-1.4985097286046312,-0.8817841482584576,-0.1360870129347183,12.980405248776833,6.685006498086324,-8.594909608029582,-12.460406524483489,-36.363636363632395
33,HalfAtaxic,Switch,HalfAtaxic01,S2,Intersplit,34,4,9,4.547057488952021,0.7615612229696325,-4.1021736977619305,-0.006951972238703863,4.349648832070727,0.9084913465711679,0.8692558365639229,-1.354663077348306,5.4569682106375694e-12
34,HalfAtaxic,Switch,HalfAtaxic01,S2,Split,35,5,11,-0.5093507092408345,0.09453255147413842,-2.4469549241146673,-0.13372264399289935,12.958511198409852,7.79201045180811,-7.599814809440048,-14.168330701838109,-36.363636363630576
35,HalfAtaxic,Switch,HalfAtaxic01,S2,Washout,36,0,7,1.1980307222616773,-0.27890189328176973,-3.072241608507807,-0.003130940349020145,1.2246488320706987,0.663275670523575,-0.0833858143199393,-0.8298671171740537,6.0606060606114625
36,HalfAtaxic,Switch,HalfAtaxic01,S2,Washout,37,1,8,4.392943719420771,1.161980067037959,-4.303465467765804,-0.002997704103187601,3.0108981662326215,1.154880331020152,1.0781143650864067,-1.9019549128011732,6.0606060606096435
37,HalfAtaxic,Switch,HalfAtaxic01,S2,Washout,38,2,9,3.125262019610119,0.41464988631426536,-1.8022612270714706,-0.003926714305741624,3.6759655885022084,1.3089343754932372,-0.20188803624625962,-0.21629164486414254,3.03030303030755
38,HalfAtaxic,Switch,HalfAtaxic01,S2,Washout,39,3,10,4.079683862551278,0.6451293943171592,-4.967232154470842,-0.005034921496155892,2.278137207031193,1.6436393814857553,0.6132992831143724,-2.042137613605096,7.275957614183426e-12
39,HalfAtaxic,Switch,HalfAtaxic01,S2,Washout,40,4,11,1.661250567195367,0.43363266107372755,-1.8443638843597894,-0.006229340611872511,2.8437125161039187,1.4385067296011584,0.0019566798232233396,2.264598398026152,15.151515151519561
40,HalfAtaxic,Switch,HalfAtaxic01,S2,Washout,41,5,12,4.682105478614233,0.9964509443802712,-1.8986805973372807,-0.0047612095359744755,-0.6571451822916856,1.8520046966244479,0.5648237286192455,1.1644820529869406,6.0606060606151
41,HalfAtaxic,Switch,HalfAtaxic01,S2,Washout,42,6,13,-0.04761050445866033,-0.5503625580759106,0.877744113166333,-0.001478634860062833,0.8303902365944289,-0.1323488023545849,-0.27773693354438933,0.3688478533231283,3.0303030303057312
42,HalfAtaxic,Switch,HalfAtaxic01,S3,Baseline,43,0,6,-0.4565075190380412,-0.6611968531753263,0.8247277784353191,-0.0029271274722924567,1.2366092566287818,0.4671193132497251,-1.5615887112087705,0.2840884781613653,9.090909090911737
43,HalfAtaxic,Switch,HalfAtaxic01,S3,Baseline,44,1,7,3.4298675228850755,0.6679900968917281,-0.7836403792286113,-0.009148449764305844,2.916386151554576,1.4843834771050695,0.06520820386481319,-1.409438775506345,6.0606060606078245
44,HalfAtaxic,Switch,HalfAtaxic01,S3,Baseline,45,2,8,3.6361540206755194,0.5561770814837388,-0.14998337590573385,-0.007012512140965793,3.1843089094065817,2.072484565503686,-0.6223832718049493,-1.906325748687685,6.0606060606078245
45,HalfAtaxic,Switch,HalfAtaxic01,S3,Baseline,46,3,9,5.598927507496853,1.1048037596423228,-3.6706656346749194,-0.007037713658616884,2.1420103130918733,2.3985853098859593,0.47194163004556344,-2.286862067857527,-3.0303030302966363
46,HalfAtaxic,Switch,HalfAtaxic01,S3,Baseline,47,4,10,1.5902047205452732,0.5036502184920337,-2.766024015707076,-0.00411818935890991,0.35138371014832614,0.35452473444568966,-0.16238472678442406,-2.61257949579619,5.4569682106375694e-12
47,HalfAtaxic,Switch,HalfAtaxic01,S3,Split,48,0,12,-4.116952298867588,-2.4473962387022894,2.8199183680806024,-0.12399849418913142,11.585497615313258,3.983784685231228,-8.989601398895886,-12.283315801292602,-24.242424242421293
48,HalfAtaxic,Switch,HalfAtaxic01,S3,Split,49,1,13,-4.329534973761099,-2.7094079990580013,6.302494878548437,-0.12334393897338308,7.840289491595627,3.1701444375394487,-9.365719496601741,-8.7649669731926,-21.212121212114653
