,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym
1180,NotAtaxic,Switch,SwitchLeft04,S1,Intersplit,5,0,0,0.20687218868368973
1181,NotAtaxic,Switch,SwitchLeft04,S1,Intersplit,6,1,1,0.0948202730429415
1182,NotAtaxic,Switch,SwitchLeft04,S1,Intersplit,7,2,2,-0.38954475546908895
1183,NotAtaxic,Switch,SwitchLeft04,S1,Split,8,1,1,-1.1978765930791724
1184,NotAtaxic,Switch,SwitchLeft04,S1,Intersplit,9,3,3,1.3430470167988418
1185,NotAtaxic,Switch,SwitchLeft04,S1,Intersplit,10,4,4,-0.324727068043714
1186,NotAtaxic,Switch,SwitchLeft04,S1,Intersplit,11,5,5,1.7744584517045752
1187,NotAtaxic,Switch,SwitchLeft04,S1,Split,12,2,2,-3.4238102460147672
1188,NotAtaxic,Switch,SwitchLeft04,S1,Intersplit,13,6,6,0.12776538579151975
1189,NotAtaxic,Switch,SwitchLeft04,S1,Intersplit,14,7,7,1.1472143308081115
1190,NotAtaxic,Switch,SwitchLeft04,S1,Intersplit,15,8,8,1.883628151633559
1191,NotAtaxic,Switch,SwitchLeft04,S1,Split,16,3,3,-4.144811148595295
1192,NotAtaxic,Switch,SwitchLeft04,S1,Washout,17,0,0,0.7412765965317192
1193,NotAtaxic,Switch,SwitchLeft04,S1,Washout,18,1,1,-0.3880972814078234
1194,NotAtaxic,Switch,SwitchLeft04,S1,Washout,19,2,2,1.9938613429213916
1195,NotAtaxic,Switch,SwitchLeft04,S1,Washout,20,3,3,0.3710968325836461
1196,NotAtaxic,Switch,SwitchLeft04,S1,Washout,21,4,4,0.5636658331360991
1197,NotAtaxic,Switch,SwitchLeft04,S2,Baseline,22,0,3,2.771874630089968
1198,NotAtaxic,Switch,SwitchLeft04,S2,Baseline,23,1,4,-0.9907115589488455
1199,NotAtaxic,Switch,SwitchLeft04,S2,Baseline,24,2,5,0.4556546708951714
1200,NotAtaxic,Switch,SwitchLeft04,S2,Split,25,0,4,-3.955941248421709
1201,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,26,0,9,1.6499991368766018
1202,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,27,1,10,-1.3413092102667576
1203,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,28,2,11,1.570645727292458
1204,NotAtaxic,Switch,SwitchLeft04,S2,Split,29,1,5,-5.697023025666823
1205,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,30,3,12,1.4945829757536444
1206,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,31,4,13,1.1927286783854356
1207,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,32,5,14,0.09318650370897785
1208,NotAtaxic,Switch,SwitchLeft04,S2,Split,33,2,6,-4.333989307133834
1209,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,34,6,15,1.5761019003511905
1210,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,35,7,16,1.636882743450144
1211,NotAtaxic,Switch,SwitchLeft04,S2,Intersplit,36,8,17,1.8502591836332272
1212,NotAtaxic,Switch,SwitchLeft04,S2,Split,37,3,7,-1.1031642104640298
1213,NotAtaxic,Switch,SwitchLeft04,S2,Washout,38,0,5,1.0211520724826357
1214,NotAtaxic,Switch,SwitchLeft04,S2,Washout,39,1,6,1.2217357905224446
1215,NotAtaxic,Switch,SwitchLeft04,S2,Washout,40,2,7,2.3304178257181434
1216,NotAtaxic,Switch,SwitchLeft04,S2,Washout,41,3,8,1.4901902940538037
1217,NotAtaxic,Switch,SwitchLeft04,S2,Washout,42,4,9,2.493054939038842
1218,NotAtaxic,Switch,SwitchLeft04,S3,Baseline,43,0,6,2.575187547109145
1219,NotAtaxic,Switch,SwitchLeft04,S3,Baseline,44,1,7,0.7070213857323324
1220,NotAtaxic,Switch,SwitchLeft04,S3,Baseline,45,2,8,1.865124943280506
1221,NotAtaxic,Switch,SwitchLeft04,S3,Split,46,0,8,-2.3889483827532985
1222,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,47,0,18,1.4429419931739176
1223,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,48,1,19,0.7477191963581333
1224,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,49,2,20,-0.06806344696968836
1225,NotAtaxic,Switch,SwitchLeft04,S3,Split,50,1,9,-1.8697873510495526
1226,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,51,3,21,2.9382416696260094
1227,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,52,4,22,1.882795854048311
1228,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,53,5,23,1.6342471344302112
1229,NotAtaxic,Switch,SwitchLeft04,S3,Split,54,2,10,-2.6131678109216807
1230,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,55,6,24,1.3722275242661226
1231,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,56,7,25,0.3451598881337503
1232,NotAtaxic,Switch,SwitchLeft04,S3,Intersplit,57,8,26,2.4489431670218096
1233,NotAtaxic,Switch,SwitchLeft04,S3,Split,58,3,11,-0.41826036241317865
1234,NotAtaxic,Switch,SwitchLeft04,S3,Washout,59,0,10,1.8921977341776994
1235,NotAtaxic,Switch,SwitchLeft04,S3,Washout,60,1,11,0.8995672669074111
1236,NotAtaxic,Switch,SwitchLeft04,S3,Washout,61,2,12,1.1827102815261838
1237,NotAtaxic,Switch,SwitchLeft04,S3,Washout,62,3,13,0.5479292436079675
1238,NotAtaxic,Switch,SwitchLeft04,S3,Washout,63,4,14,0.35919805969854224
1239,NotAtaxic,Switch,SwitchLeft04,S4,Baseline,64,0,9,0.4861850931187064
1240,NotAtaxic,Switch,SwitchLeft04,S4,Baseline,65,1,10,-2.1300190626972153
1241,NotAtaxic,Switch,SwitchLeft04,S4,Baseline,66,2,11,-0.5675498885337618
1242,NotAtaxic,Switch,SwitchLeft04,S4,Split,67,0,12,-3.8514801950165207
1243,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,68,0,27,-1.0013447599913974
1244,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,69,1,28,-0.2675682607323182
1245,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,70,2,29,1.1601149433790852
1246,NotAtaxic,Switch,SwitchLeft04,S4,Split,71,1,13,-3.7284542815853854
1247,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,72,3,30,-0.015813654119298803
1248,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,73,4,31,-1.1366873076467243
1249,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,74,5,32,-1.1754970357875436
1250,NotAtaxic,Switch,SwitchLeft04,S4,Split,75,2,14,-1.3231219667376877
1251,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,76,6,33,0.2499821210148241
1252,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,77,7,34,-0.07560036399146952
1253,NotAtaxic,Switch,SwitchLeft04,S4,Intersplit,78,8,35,0.5759961677320575
1254,NotAtaxic,Switch,SwitchLeft04,S4,Split,79,3,15,-1.002047760318007
1255,NotAtaxic,Switch,SwitchLeft04,S4,Washout,80,0,15,1.4833854906486863
1256,NotAtaxic,Switch,SwitchLeft04,S4,Washout,81,1,16,0.280777131668259
1257,NotAtaxic,Switch,SwitchLeft04,S4,Washout,82,2,17,-0.3449179909445661
1258,NotAtaxic,Switch,SwitchLeft04,S4,Washout,83,3,18,0.49392237807767003
1259,NotAtaxic,Switch,SwitchLeft04,S4,Washout,84,4,19,-0.9908965139678116
1260,NotAtaxic,Switch,SwitchLeft04,S5,Baseline,85,0,12,0.33757373540089475
1261,NotAtaxic,Switch,SwitchLeft04,S5,Baseline,86,1,13,0.7517959132338916
1262,NotAtaxic,Switch,SwitchLeft04,S5,Baseline,87,2,14,0.3045477048315064
1263,NotAtaxic,Switch,SwitchLeft04,S5,Split,88,0,16,-1.9813768791429425
1264,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,89,0,36,0.6361065488873123
1265,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,90,1,37,1.0023020734690817
1266,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,91,2,38,-1.2083573774857683
1267,NotAtaxic,Switch,SwitchLeft04,S5,Split,92,1,17,-1.9699404938051828
1268,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,93,3,39,0.6264580620660354
1269,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,94,4,40,0.7288691973445367
1270,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,95,5,41,0.48379609079073305
1271,NotAtaxic,Switch,SwitchLeft04,S5,Split,96,2,18,-3.9316813151041856
1272,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,97,6,42,1.6479183929135104
1273,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,98,7,43,0.2951997699159854
1274,NotAtaxic,Switch,SwitchLeft04,S5,Intersplit,99,8,44,0.6500783592763639
1275,NotAtaxic,Switch,SwitchLeft04,S5,Split,100,3,19,-2.734906745679467
1276,NotAtaxic,Switch,SwitchLeft04,S5,Washout,101,0,20,0.5948769925820727
1277,NotAtaxic,Switch,SwitchLeft04,S5,Washout,102,1,21,0.7954452977036084
1278,NotAtaxic,Switch,SwitchLeft04,S5,Washout,103,2,22,0.8915756687973442
1279,NotAtaxic,Switch,SwitchLeft04,S5,Washout,104,3,23,3.5389755711411226
1280,NotAtaxic,Switch,SwitchLeft04,S5,Washout,105,4,24,1.6334456626815097
1281,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,106,0,15,0.7718018811158629
1282,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,107,1,16,-0.017925223918894062
1283,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,108,2,17,0.32487349076703254
1284,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,109,3,18,0.45051189384072643
1285,NotAtaxic,Switch,SwitchLeft04,S6,Baseline,110,4,19,-0.7564043757891739
1286,NotAtaxic,Switch,SwitchLeft04,S6,Split,111,0,20,-2.8967886260061704
1287,NotAtaxic,Switch,SwitchLeft04,S6,Split,112,1,21,-3.0143429534603854
1288,NotAtaxic,Switch,SwitchLeft04,S6,Split,113,2,22,-2.509862726384924
1289,NotAtaxic,Switch,SwitchLeft04,S6,Split,114,3,23,-0.6922789294310405
1290,NotAtaxic,Switch,SwitchLeft04,S6,Split,115,4,24,-3.6025643847969206
1291,NotAtaxic,Switch,SwitchLeft04,S6,Split,116,5,25,-4.150515113955052
1292,NotAtaxic,Switch,SwitchLeft04,S6,Split,117,6,26,-0.3665269023240114
1293,NotAtaxic,Switch,SwitchLeft04,S6,Split,118,7,27,-0.010126287286880142
1294,NotAtaxic,Switch,SwitchLeft04,S6,Split,119,8,28,-2.1569916696259384
1295,NotAtaxic,Switch,SwitchLeft04,S6,Split,120,9,29,-0.9347549592605731
1296,NotAtaxic,Switch,SwitchLeft04,S6,Split,121,10,30,-0.4880962949810055
1297,NotAtaxic,Switch,SwitchLeft04,S6,Split,122,11,31,-2.2704923995817126
1298,NotAtaxic,Switch,SwitchLeft04,S6,Washout,123,0,25,2.855435766354958
1299,NotAtaxic,Switch,SwitchLeft04,S6,Washout,124,1,26,2.856152467053363
1300,NotAtaxic,Switch,SwitchLeft04,S6,Washout,125,2,27,1.2902924508759668
1301,NotAtaxic,Switch,SwitchLeft04,S6,Washout,126,3,28,1.68164185803343
1302,NotAtaxic,Switch,SwitchLeft04,S7,Washout,127,126,29,0.4686451921559467
1303,NotAtaxic,Switch,SwitchLeft04,S7,Washout,128,127,30,0.6219112511837182
1304,NotAtaxic,Switch,SwitchLeft04,S7,Washout,129,128,31,0.8325123385548494
1305,NotAtaxic,Switch,SwitchLeft04,S7,Washout,130,129,32,0.7716323390151558
1306,NotAtaxic,Switch,SwitchLeft04,S7,Washout,131,130,33,1.821991891571983
1307,NotAtaxic,Switch,SwitchLeft04,S7,Washout,132,131,34,0.41597925051291895
1308,NotAtaxic,Switch,SwitchLeft04,S7,Washout,133,132,35,1.62036009509157
1309,NotAtaxic,Switch,SwitchLeft04,S7,Washout,134,133,36,0.9076821683632943
1310,NotAtaxic,Switch,SwitchLeft04,S7,Washout,135,134,37,0.9741272589172922
1311,NotAtaxic,Switch,SwitchLeft04,S7,Washout,136,135,38,1.1482469963304993
1312,NotAtaxic,Switch,SwitchLeft04,S7,Washout,137,136,39,1.2377960513336461
1313,NotAtaxic,Switch,SwitchLeft04,S7,Washout,138,137,40,1.6960683495107105
1314,NotAtaxic,Switch,SwitchLeft04,S7,Washout,139,138,41,1.0821101641413975
1315,NotAtaxic,Switch,SwitchLeft04,S7,Washout,140,139,42,0.9130458639126289
1316,NotAtaxic,Switch,SwitchLeft04,S7,Washout,141,140,43,2.650097163036662
1317,NotAtaxic,Switch,SwitchLeft04,S7,Washout,142,141,44,0.4419191919192542
1318,NotAtaxic,Switch,SwitchLeft04,S7,Washout,143,142,45,0.840620561079561
1319,NotAtaxic,Switch,SwitchLeft04,S7,Washout,144,143,46,1.7070068975891814
1320,NotAtaxic,Switch,SwitchLeft04,S7,Washout,145,144,47,2.041756986367602
1321,NotAtaxic,Switch,SwitchLeft04,S7,Washout,146,145,48,0.9687789762863304
1322,NotAtaxic,Switch,SwitchLeft04,S7,Washout,147,146,49,2.197288744377346
1323,NotAtaxic,Switch,SwitchRight03,S1,Baseline,1,0,0,0.2118968000315391
1324,NotAtaxic,Switch,SwitchRight03,S1,Baseline,2,1,1,-0.4421824959392353
1325,NotAtaxic,Switch,SwitchRight03,S1,Baseline,3,2,2,0.0
1326,NotAtaxic,Switch,SwitchRight03,S1,Split,4,0,0,-5.602441652856697
1327,NotAtaxic,Switch,SwitchRight03,S1,Intersplit,5,0,0,0.11400935625792386
1328,NotAtaxic,Switch,SwitchRight03,S1,Intersplit,6,1,1,-0.2408114346590935
1329,NotAtaxic,Switch,SwitchRight03,S1,Intersplit,7,2,2,-0.23392186020359418
1330,NotAtaxic,Switch,SwitchRight03,S1,Split,8,1,1,-5.2694301412563505
1331,NotAtaxic,Switch,SwitchRight03,S1,Intersplit,9,3,3,1.4065675061158487
1332,NotAtaxic,Switch,SwitchRight03,S1,Intersplit,10,4,4,-2.374390881470987
1333,NotAtaxic,Switch,SwitchRight03,S1,Intersplit,11,5,5,-0.2726545237531468
1334,NotAtaxic,Switch,SwitchRight03,S1,Split,12,2,2,-5.98532166143859
1335,NotAtaxic,Switch,SwitchRight03,S1,Intersplit,13,6,6,1.3968496611624346
1336,NotAtaxic,Switch,SwitchRight03,S1,Intersplit,14,7,7,-0.6949921345220815
1337,NotAtaxic,Switch,SwitchRight03,S1,Intersplit,15,8,8,0.43574631816208864
1338,NotAtaxic,Switch,SwitchRight03,S1,Split,16,3,3,-7.365309590041022
1339,NotAtaxic,Switch,SwitchRight03,S1,Washout,17,0,0,-1.102832832721731
1340,NotAtaxic,Switch,SwitchRight03,S1,Washout,18,1,1,2.0497639973958144
1341,NotAtaxic,Switch,SwitchRight03,S1,Washout,19,2,2,1.8190272901423867
1342,NotAtaxic,Switch,SwitchRight03,S1,Washout,20,3,3,1.8324803824376659
1343,NotAtaxic,Switch,SwitchRight03,S1,Washout,21,4,4,0.7001395177359484
1344,NotAtaxic,Switch,SwitchRight03,S2,Baseline,22,0,3,-1.8750971013849451
1345,NotAtaxic,Switch,SwitchRight03,S2,Baseline,23,1,4,-0.9176543264678116
1346,NotAtaxic,Switch,SwitchRight03,S2,Baseline,24,2,5,-0.33964677290484246
1347,NotAtaxic,Switch,SwitchRight03,S2,Split,25,0,4,-9.963526870265156
1348,NotAtaxic,Switch,SwitchRight03,S2,Intersplit,26,0,9,0.04156864050661824
1349,NotAtaxic,Switch,SwitchRight03,S2,Intersplit,27,1,10,-0.8135708895596849
1350,NotAtaxic,Switch,SwitchRight03,S2,Intersplit,28,2,11,0.09059713344382203
1351,NotAtaxic,Switch,SwitchRight03,S2,Split,29,1,5,-8.996951941287904
1352,NotAtaxic,Switch,SwitchRight03,S2,Intersplit,30,3,12,1.40332308682531
1353,NotAtaxic,Switch,SwitchRight03,S2,Intersplit,31,4,13,0.1121829254458504
1354,NotAtaxic,Switch,SwitchRight03,S2,Intersplit,32,5,14,0.035264756944428655
1355,NotAtaxic,Switch,SwitchRight03,S2,Split,33,2,6,-9.67505098593358
1356,NotAtaxic,Switch,SwitchRight03,S2,Intersplit,34,6,15,0.41465373954386564
1357,NotAtaxic,Switch,SwitchRight03,S2,Intersplit,35,7,16,-0.7561269432607389
1358,NotAtaxic,Switch,SwitchRight03,S2,Intersplit,36,8,17,0.3641918452099162
1359,NotAtaxic,Switch,SwitchRight03,S2,Split,37,3,7,-6.372008660827021
1360,NotAtaxic,Switch,SwitchRight03,S2,Washout,38,0,5,-2.189143017084888
1361,NotAtaxic,Switch,SwitchRight03,S2,Washout,39,1,6,-1.5089134328941327
1362,NotAtaxic,Switch,SwitchRight03,S2,Washout,40,2,7,-2.1741308347143047
1363,NotAtaxic,Switch,SwitchRight03,S2,Washout,41,3,8,-2.8008855954565064
1364,NotAtaxic,Switch,SwitchRight03,S2,Washout,42,4,9,-1.942898528744493
1365,NotAtaxic,Switch,SwitchRight03,S3,Baseline,43,0,6,0.7361209753788103
1366,NotAtaxic,Switch,SwitchRight03,S3,Baseline,44,1,7,1.323152792574163
1367,NotAtaxic,Switch,SwitchRight03,S3,Baseline,45,2,8,-0.5872553045099522
1368,NotAtaxic,Switch,SwitchRight03,S3,Split,46,0,8,-6.144097838738958
1369,NotAtaxic,Switch,SwitchRight03,S3,Intersplit,47,0,18,1.4359599412089636
1370,NotAtaxic,Switch,SwitchRight03,S3,Intersplit,48,1,19,0.1867429174557742
1371,NotAtaxic,Switch,SwitchRight03,S3,Intersplit,49,2,20,-0.7081465287642459
1372,NotAtaxic,Switch,SwitchRight03,S3,Split,50,1,9,-4.905377012310623
1373,NotAtaxic,Switch,SwitchRight03,S3,Intersplit,51,3,21,1.6809791025489034
1374,NotAtaxic,Switch,SwitchRight03,S3,Intersplit,52,4,22,0.3527631663313002
1375,NotAtaxic,Switch,SwitchRight03,S3,Intersplit,53,5,23,0.011397853042154793
1376,NotAtaxic,Switch,SwitchRight03,S3,Split,54,2,10,-3.457734079071969
1377,NotAtaxic,Switch,SwitchRight03,S3,Intersplit,55,6,24,-0.14326307508682135
1378,NotAtaxic,Switch,SwitchRight03,S3,Intersplit,56,7,25,0.41668584718718193
1379,NotAtaxic,Switch,SwitchRight03,S3,Intersplit,57,8,26,-0.9641628072719612
1380,NotAtaxic,Switch,SwitchRight03,S3,Split,58,3,11,-6.440364953243346
1381,NotAtaxic,Switch,SwitchRight03,S3,Washout,59,0,10,0.22476658676603734
1382,NotAtaxic,Switch,SwitchRight03,S3,Washout,60,1,11,-0.8497141828440817
1383,NotAtaxic,Switch,SwitchRight03,S3,Washout,61,2,12,1.774227257930903
1384,NotAtaxic,Switch,SwitchRight03,S3,Washout,62,3,13,0.8794457021385682
1385,NotAtaxic,Switch,SwitchRight03,S3,Washout,63,4,14,0.5811286695075637
1386,NotAtaxic,Switch,SwitchRight03,S4,Baseline,64,0,9,0.976146351207376
1387,NotAtaxic,Switch,SwitchRight03,S4,Baseline,65,1,10,-0.25744197344539543
1388,NotAtaxic,Switch,SwitchRight03,S4,Baseline,66,2,11,1.1315702187894487
1389,NotAtaxic,Switch,SwitchRight03,S4,Split,67,0,12,-4.837298152422676
1390,NotAtaxic,Switch,SwitchRight03,S4,Intersplit,68,0,27,0.09688175085818074
1391,NotAtaxic,Switch,SwitchRight03,S4,Intersplit,69,1,28,0.5686189456687138
1392,NotAtaxic,Switch,SwitchRight03,S4,Intersplit,70,2,29,-0.5232454550386478
1393,NotAtaxic,Switch,SwitchRight03,S4,Split,71,1,13,-2.709128639914752
1394,NotAtaxic,Switch,SwitchRight03,S4,Intersplit,72,3,30,0.15383633700287191
1395,NotAtaxic,Switch,SwitchRight03,S4,Intersplit,73,4,31,0.6954462841303837
1396,NotAtaxic,Switch,SwitchRight03,S4,Intersplit,74,5,32,0.4275389391966371
1397,NotAtaxic,Switch,SwitchRight03,S4,Split,75,2,14,-2.5742039535984986
1398,NotAtaxic,Switch,SwitchRight03,S4,Intersplit,76,6,33,-0.6400214301215215
1399,NotAtaxic,Switch,SwitchRight03,S4,Intersplit,77,7,34,-2.4839150785195443
1400,NotAtaxic,Switch,SwitchRight03,S4,Intersplit,78,8,35,-0.5550808376736143
1401,NotAtaxic,Switch,SwitchRight03,S4,Split,79,3,15,-5.755615234375057
1402,NotAtaxic,Switch,SwitchRight03,S4,Washout,80,0,15,0.8609656131628753
1403,NotAtaxic,Switch,SwitchRight03,S4,Washout,81,1,16,-0.5080444644195978
1404,NotAtaxic,Switch,SwitchRight03,S4,Washout,82,2,17,-0.5978362728851039
1405,NotAtaxic,Switch,SwitchRight03,S4,Washout,83,3,18,-0.08548004458651803
1406,NotAtaxic,Switch,SwitchRight03,S4,Washout,84,4,19,-0.9650182242345409
1407,NotAtaxic,Switch,SwitchRight03,S5,Baseline,85,0,12,-0.3173609775324877
1408,NotAtaxic,Switch,SwitchRight03,S5,Baseline,86,1,13,1.128133138020786
1409,NotAtaxic,Switch,SwitchRight03,S5,Baseline,87,2,14,0.9598548966224882
1410,NotAtaxic,Switch,SwitchRight03,S5,Split,88,0,16,-4.892152728456466
1411,NotAtaxic,Switch,SwitchRight03,S5,Intersplit,89,0,36,0.23859197443181301
1412,NotAtaxic,Switch,SwitchRight03,S5,Intersplit,90,1,37,0.8235661670415197
1413,NotAtaxic,Switch,SwitchRight03,S5,Intersplit,91,2,38,0.7084393742108972
1414,NotAtaxic,Switch,SwitchRight03,S5,Split,92,1,17,-6.102467546559325
1415,NotAtaxic,Switch,SwitchRight03,S5,Intersplit,93,3,39,0.9265475802950931
1416,NotAtaxic,Switch,SwitchRight03,S5,Intersplit,94,4,40,0.25861335523197226
1417,NotAtaxic,Switch,SwitchRight03,S5,Intersplit,95,5,41,-0.09535009210761203
1418,NotAtaxic,Switch,SwitchRight03,S5,Split,96,2,18,-4.401297521109541
1419,NotAtaxic,Switch,SwitchRight03,S5,Intersplit,97,6,42,-1.215724752406885
1420,NotAtaxic,Switch,SwitchRight03,S5,Intersplit,98,7,43,-0.9401723431416968
1421,NotAtaxic,Switch,SwitchRight03,S5,Intersplit,99,8,44,1.7537203702059543
1422,NotAtaxic,Switch,SwitchRight03,S5,Split,100,3,19,-3.3593225960779876
1423,NotAtaxic,Switch,SwitchRight03,S5,Washout,101,0,20,0.7687291056875551
1424,NotAtaxic,Switch,SwitchRight03,S5,Washout,102,1,21,-0.5495321871054273
1425,NotAtaxic,Switch,SwitchRight03,S5,Washout,103,2,22,-1.2936062282986285
1426,NotAtaxic,Switch,SwitchRight03,S5,Washout,104,3,23,-0.847263528843115
1427,NotAtaxic,Switch,SwitchRight03,S5,Washout,105,4,24,-0.9405385141197797
1428,NotAtaxic,Switch,SwitchRight03,S6,Baseline,106,0,15,0.3684458106455395
1429,NotAtaxic,Switch,SwitchRight03,S6,Baseline,107,1,16,0.056657887468418267
1430,NotAtaxic,Switch,SwitchRight03,S6,Baseline,108,2,17,-0.38408992266414543
1431,NotAtaxic,Switch,SwitchRight03,S6,Baseline,109,3,18,0.15473799272015754
1432,NotAtaxic,Switch,SwitchRight03,S6,Baseline,110,4,19,-1.7734103732638573
1433,NotAtaxic,Switch,SwitchRight03,S6,Split,111,0,20,
1434,NotAtaxic,Switch,SwitchRight03,S6,Split,112,1,21,-4.457639443753962
1435,NotAtaxic,Switch,SwitchRight03,S6,Split,113,2,22,-6.11294062450682
1436,NotAtaxic,Switch,SwitchRight03,S6,Split,114,3,23,-5.034467909071182
1437,NotAtaxic,Switch,SwitchRight03,S6,Split,115,4,24,-5.319136802596276
1438,NotAtaxic,Switch,SwitchRight03,S6,Split,116,5,25,-5.400825269294529
1439,NotAtaxic,Switch,SwitchRight03,S6,Split,117,6,26,-2.3378776781486863
1440,NotAtaxic,Switch,SwitchRight03,S6,Split,118,7,27,-4.845736725161771
1441,NotAtaxic,Switch,SwitchRight03,S6,Split,119,8,28,-3.7176112936000436
1442,NotAtaxic,Switch,SwitchRight03,S6,Split,120,9,29,-3.2771794482915197
1443,NotAtaxic,Switch,SwitchRight03,S6,Split,121,10,30,-5.0696478949652715
1444,NotAtaxic,Switch,SwitchRight03,S6,Split,122,11,31,-5.188196355646326
1445,NotAtaxic,Switch,SwitchRight03,S6,Washout,123,0,25,0.4445548009390734
1446,NotAtaxic,Switch,SwitchRight03,S6,Washout,124,1,26,0.8228417598839854
1447,NotAtaxic,Switch,SwitchRight03,S6,Washout,125,2,27,-0.6653294418797202
1448,NotAtaxic,Switch,SwitchRight03,S6,Washout,126,3,28,1.2367441196634559
1449,NotAtaxic,Switch,SwitchRight03,S7,Washout,127,126,29,0.26689009232956096
1450,NotAtaxic,Switch,SwitchRight03,S7,Washout,128,127,30,-2.0869707820391454
1451,NotAtaxic,Switch,SwitchRight03,S7,Washout,129,128,31,-0.21947995580805468
1452,NotAtaxic,Switch,SwitchRight03,S7,Washout,130,129,32,-0.8375765097261763
1453,NotAtaxic,Switch,SwitchRight03,S7,Washout,131,130,33,0.553909455887009
1454,NotAtaxic,Switch,SwitchRight03,S7,Washout,132,131,34,0.2768776633522805
1455,NotAtaxic,Switch,SwitchRight03,S7,Washout,133,132,35,0.4839348070549079
1456,NotAtaxic,Switch,SwitchRight03,S7,Washout,134,133,36,0.6288664806676252
1457,NotAtaxic,Switch,SwitchRight03,S7,Washout,135,134,37,1.0148790147569002
1458,NotAtaxic,Switch,SwitchRight03,S7,Washout,136,135,38,1.0095230256668088
1459,NotAtaxic,Switch,SwitchRight03,S7,Washout,137,136,39,-0.5069417985601774
1460,NotAtaxic,Switch,SwitchRight03,S7,Washout,138,137,40,-1.5660449711963338
1461,NotAtaxic,Switch,SwitchRight03,S7,Washout,139,138,41,-0.6288624773121541
1462,NotAtaxic,Switch,SwitchRight03,S7,Washout,140,139,42,-1.5969941110322026
1463,NotAtaxic,Switch,SwitchRight03,S7,Washout,141,140,43,-2.988410718513279
1464,NotAtaxic,Switch,SwitchRight03,S7,Washout,142,141,44,0.018264308120279793
1465,NotAtaxic,Switch,SwitchRight03,S7,Washout,143,142,45,0.4129814379142829
1466,NotAtaxic,Switch,SwitchRight03,S7,Washout,144,143,46,0.9528574317392895
1467,NotAtaxic,Switch,SwitchRight03,S7,Washout,145,144,47,-0.708963413431178
1468,NotAtaxic,Switch,SwitchRight03,S7,Washout,146,145,48,-1.606665717230939
1469,NotAtaxic,Switch,SwitchRight03,S7,Washout,147,146,49,-0.4418267144097001
1470,NotAtaxic,Switch,SwitchRight04,S1,Baseline,1,0,0,-0.537795249861901
1471,NotAtaxic,Switch,SwitchRight04,S1,Baseline,2,1,1,0.3268617572206125
1472,NotAtaxic,Switch,SwitchRight04,S1,Baseline,3,2,2,0.0
1473,NotAtaxic,Switch,SwitchRight04,S1,Split,4,0,0,-9.400785812223816
1474,NotAtaxic,Switch,SwitchRight04,S1,Intersplit,5,0,0,0.3931835444286378
1475,NotAtaxic,Switch,SwitchRight04,S1,Intersplit,6,1,1,1.693355675899582
1476,NotAtaxic,Switch,SwitchRight04,S1,Intersplit,7,2,2,-1.1686228742503175
1477,NotAtaxic,Switch,SwitchRight04,S1,Split,8,1,1,-7.7634869199810765
1478,NotAtaxic,Switch,SwitchRight04,S1,Intersplit,9,3,3,2.7514216875789117
1479,NotAtaxic,Switch,SwitchRight04,S1,Intersplit,10,4,4,2.1130186138730522
1480,NotAtaxic,Switch,SwitchRight04,S1,Intersplit,11,5,5,0.27689307627049686
1481,NotAtaxic,Switch,SwitchRight04,S1,Split,12,2,2,-8.083906077375318
