,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Perc,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
1762,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,2,-1.807434390289643,-0.22081991638800247,4.006651750497769,-0.0009918004392883845,1.2200480759746313,0.5612161424425182,-0.5569650669289956,1.3360419551816882,7.575757575757962
1763,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,3,2.4335687810724096,0.6185859140723977,-1.2299288574418874,1.8060185956556007e-05,-1.552150225398492,-0.062429062043776185,0.6757464728517846,1.038109872323428,3.0303030303002743
1764,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,4,-2.8168264061513923,-0.1427968343098982,2.3299676377651757,-0.0002349624384332255,0.6875394570707556,0.27207172278198755,-0.48259580978236727,2.7593447022324114,6.0606060606096435
1765,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,5,-4.499608820134938,-1.554579686636842,5.656142762845908,-0.003642087951872361,2.1103752983941035,-0.8943043333111973,-2.548595389934462,1.1908047028501407,9.090909090911737
1766,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,6,-3.6031318433357455,-0.20320584075618342,5.959460065957794,-0.007068920671157705,0.8686335399897871,0.5977871442081835,-1.7383151584200789,2.9016965043389398,3.030303030318464
1767,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,7,-1.5783675993332622,-0.3040342619924772,4.619399173101492,-0.0006965835428335704,1.26201745235565,0.7124284301141159,-1.1475591948537556,1.6647273175619333,1.5151515151483181
1768,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,8,-3.4367339779632573,-0.8177497170187991,4.990891461479697,0.006902390339351569,0.1525031195747033,-1.3437935800263574,-1.7563983647509644,4.219681155653564,9.090909090911737
1769,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,30,3,12,9,-3.550558379202158,-1.573374777129203,3.292187866224376,-0.0027847965412923364,-1.3019831493647018,-2.3080488648077733,-1.2035278796711282,-1.0828713968943156,0.0
1770,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,0,-2.7924508759469973,-0.32969195433336296,6.517208454345987,-0.010033531559054329,-0.11528862847220012,0.6408990031541038,-1.17109279439903,0.7639657719094188,-4.547473508864641e-13
1771,NotAtaxic,Switch,SwitchLeft02,S2,Intersplit,31,4,13,1,0.9474243780578604,0.6357077396277191,3.2237127446741134,0.001182610284477345,0.005941679983493486,1.1582625032675082,0.2527179140033553,3.9062040816155097,6.0606060606060055
