,Phenotype,Protocol,Animal,Session,Phase,Trial,Num,Cnum,Asym,coo,double_support,stance_speed,swing_length,coo_stance,coo_swing,duty_factor,stance_duration
78,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,79,5,24,1.4232905224116337,0.4404877171371595,-1.9536127379264627,0.002962344293499952,-0.7974258576980873,0.20379731149384384,0.776537500246576,-1.6103979843987872,-6.0606060606005485
79,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,80,6,25,1.0218995990175301,-0.10204796839245489,1.6217156033159443,0.004147156388270928,-0.3458273531210381,0.31513445305103005,0.03379089663724244,-0.788397927522567,-3.0303030303016385
80,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,81,7,26,-0.45864220821496815,-0.39974366775669523,0.11456604283608574,0.0035144005435947256,-2.1819374778053913,-0.07358897816050103,-0.47885239726366535,-1.2177003335027408,-3.0303030303002743
81,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,82,8,27,-0.21642819799555468,-0.02648710000400456,1.2131250747602946,0.006504677668889097,-1.5805408208056662,-0.3681259925918994,0.26483246774384384,-1.1245944344273937,-3.03030303030755
82,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,83,9,28,-0.3077497385968684,-0.3749558419892196,1.0054251282321447,0.0055086603811708434,-1.4677799109256426,-0.4873487684461395,-0.013293641986251714,-0.7499690598034334,-6.0606060606005485
83,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,84,10,29,0.1410898536143037,-0.23541209673641816,0.18182636277879904,0.006038228870609147,-0.9674765846945945,-0.7519269230389511,0.10219535442311667,-0.74086533821486,-3.0303030303034575
84,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,85,11,30,-0.44954087999131787,0.04913734667226777,2.118785452118785,0.00527337418387458,-0.3199336504695509,-0.31725372930968376,0.006136268076261331,0.06588175604962387,3.0303030302984553
85,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,86,12,31,1.2724442915482683,0.7409009066494718,0.3517506977958951,0.002248467331936496,-0.07023666844223442,1.0476256861831388,0.314097934299042,-0.8436152289964305,-7.275957614183426e-12
86,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,87,13,32,1.3079479487255838,0.6691296895344863,0.3288393713802642,0.002151753981184487,-0.8284366492068926,0.414376307015516,0.7252356018683201,-2.471639289512826,-6.0606060606041865
87,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,88,14,33,0.8354649399266378,0.7507699908632333,0.5414355989068635,0.001885414267236929,-1.039562803326234,0.7386930061109354,0.44182671440974275,-1.2583938640004853,-2.7284841053187847e-12
88,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,89,15,34,1.9505664555713054,0.8267662741920958,-0.9348276014942689,0.003942904890345378,-0.9657349249329599,0.3752852931167183,0.8594859730113455,-1.3280576378922433,-3.030303030311188
89,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,90,16,35,2.34977645103379,1.3157362889761828,-0.27227834104009174,0.002191287970434788,-0.021539553247308163,0.8416224007654876,1.2397091798108448,-1.7283933707437562,-3.0303030303057312
90,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,91,17,36,1.4123165246212182,0.3705323344529319,1.4015921976120973,0.004750155279096918,-0.8374532063801752,0.3094605725220845,0.31347178449524904,-0.6081778221206164,-3.0303030303039122
91,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,92,18,37,1.4609288687657909,0.9401803064827519,-0.5345443837952222,0.0037415735727272803,-1.3948768076270568,0.9058518843217485,0.6820659444789641,-2.8185403702274563,-6.0606060606078245
92,NotAtaxic,NoSwitch,NoSwitchLeft02,S5,Washout,93,19,38,-0.18508243239685385,-0.08217782685251507,0.09409409409409175,0.004921445110699918,-1.6305557405105588,-0.04997638740928778,0.0007976185191580498,-1.4535198334780688,-3.0303030303039122
93,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Baseline,94,0,6,1.5675708501026122,0.02556961852234707,-1.107228820380222,0.0014924929423035388,0.023373690518482704,-0.058151013923406936,0.10544555355802743,-0.6047829277742949,0.0
94,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Baseline,95,1,7,-0.15453762478296085,-0.09903185295338801,-0.3857628739487726,0.00020068196309479258,0.3651243267637341,0.07781019114484877,-0.450024460301222,1.4387083829742764,3.0303030303002743
95,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Baseline,96,2,8,-0.7051101838698912,-0.14705465297507203,2.213249839044914,0.003147542955130589,0.4072170064906828,-0.01575200244633379,0.04030092798100782,1.8875871824022639,3.0303030303039122
96,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Baseline,97,3,9,-1.3150130591943707,-0.45397980044589303,-0.2518128138032454,0.0003868585728011159,-0.45053501321812917,-0.3488116794162295,-0.5087418989701433,1.4315325574112165,4.545454545455868
97,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Baseline,98,4,10,0.026201961016425912,0.08273654513888573,-0.4105731748008168,0.0031561079418401805,-0.614536169803543,0.36566763213190256,0.010896933199177283,1.5292963901992422,0.0
98,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,99,0,48,-3.6416641389480446,-2.677548533738289,6.408061576837948,-0.14652751048034432,10.684127036971248,5.619561551797318,-10.915656041617353,-13.393618780317695,-27.272727272727934
99,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,100,1,49,-3.5096447877209016,-2.5204369516083602,9.985920236559497,-0.14477003540789238,11.745531346624944,4.792567937061108,-11.02650382302025,-9.10257587373474,-21.212121212125567
100,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,101,2,50,-3.7719264174952087,-2.1973369097468662,7.835231304653347,-0.1466523371307821,13.610115436592523,5.041625282981201,-10.563056637542417,-9.547041830451978,-18.181818181823473
101,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,102,3,51,-4.144132980192552,-1.7341305511166354,8.163410198569093,-0.14975589098162106,12.848262594203746,5.338449189157217,-10.309583490545108,-9.456779767578603,-21.21212121212011
102,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,103,4,52,-4.027634437638099,-2.668934639054143,8.198126209148683,-0.15584827025595985,14.938839999112233,5.233772354896686,-11.63332582724216,-11.170826857742643,-24.242424242424022
103,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,104,5,53,-1.055738661024293,-1.332556599318366,0.8241939676538825,-0.1544875539845319,12.014886104699329,5.794717807962456,-9.07504919803506,-11.651645630491501,-27.272727272724296
104,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,105,6,54,-8.235268640999806,-3.0889809733689475,10.012207819225363,-0.14507518146580914,13.59828602183947,4.857876324894448,-11.559076020211904,-8.336760542451195,-21.21212121211647
105,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,106,7,55,-4.089663727114896,-3.0499236752288823,8.655049734284706,-0.1531320023855063,13.633242520419046,4.932908337525674,-12.148202067673822,-11.071224601646879,-24.242424242424022
106,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,107,8,56,-0.6269358625315533,-1.6175587972005445,0.1280447113780463,-0.15201478708224708,10.485323510988806,6.052059597439268,-8.700611615421792,-11.36268967251813,-27.272727272720658
107,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,108,9,57,-3.035659019393094,-2.4643849844884613,5.928945879926271,-0.14916376452216942,13.630930582682325,5.237417510061547,-10.139858361446471,-10.516745047460812,-21.212121212122838
108,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,109,10,58,-1.177701083096565,-1.213353089611985,2.118785452118785,-0.15194971979243835,11.295503558534492,6.106498024680462,-9.158918592664918,-11.445056702342889,-21.21212121212011
109,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Split,110,11,59,0.5650607022372469,-0.5449487705423408,1.50054595359033,-0.15352075608797727,12.169839878274942,7.63327473341819,-8.553289162992243,-13.498356313324862,-27.27272727272839
110,NotAtaxic,NoSwitch,NoSwitchLeft02,S6,Washout,111,0,39,2.366900203203926,1.1097599761654209,-3.807465645335122,0.0009596811142587036,-0.6245237408262341,1.1909427064838098,0.8182872425426098,-0.2016056029797113,-1.0913936421275139e-11
